source_index,source_id,latitude,longitude,matched,pano_id,split
908,node/5289839109,51.5058605,-0.1270351,True,pano_908,train
909,node/5289839111,51.5052566,-0.1267619,True,pano_909,train
910,node/5290536431,51.5066728,-0.1271957,True,pano_910,train
911,node/5290536435,51.5066486,-0.1271866,True,pano_911,train
912,node/5290536464,51.5060311,-0.1268158,True,pano_912,train
913,node/5290536475,51.5061024,-0.1268884,True,pano_913,train
914,node/5290536483,51.5060576,-0.1268316,True,pano_914,train
915,node/5290536486,51.5060081,-0.1268021,True,pano_915,train
916,node/5323721997,51.507428,-0.1256996,True,pano_916,train
917,node/5323721998,51.5074544,-0.1256587,True,pano_917,train
918,node/5323721999,51.5075058,-0.1258302,True,pano_918,train
919,node/5323722000,51.5075315,-0.1257882,True,pano_919,train
920,node/5323722004,51.507624,-0.1260195,True,pano_920,train
921,node/5323722005,51.5076475,-0.125983,True,pano_921,train
922,node/5323722009,51.5076206,-0.125835,True,pano_922,train
923,node/5323722010,51.5078015,-0.1255741,True,pano_923,train
924,node/5323722013,51.507666,-0.1258238,True,pano_924,train
925,node/5323722017,51.5079693,-0.1254706,True,pano_925,train
926,node/5323722018,51.5079496,-0.125438,True,pano_926,train
927,node/5323722126,51.5076803,-0.1258177,True,pano_927,train
928,node/5323722127,51.5076595,-0.1257806,True,pano_928,train
929,node/5323722133,51.5078172,-0.1255954,True,pano_929,train
930,node/5323722152,51.507247,-0.1252754,True,pano_930,train
931,node/5323722153,51.507298,-0.125396,True,pano_931,train
932,node/5325427460,51.5087049,-0.1239006,True,pano_932,validation
933,node/5341902060,51.506201,-0.1242934,True,pano_933,train
934,node/5386345329,51.5097756,-0.1260616,True,pano_934,test
935,node/5386345330,51.509621,-0.1260013,True,pano_935,test
936,node/5386345332,51.5096105,-0.1259891,True,pano_936,test
937,node/5387300689,51.5097145,-0.1234406,True,pano_937,test
938,node/5421407179,51.5079021,-0.1282203,True,pano_938,train
939,node/5444227620,51.5094559,-0.1269753,True,pano_939,test
940,node/5444227721,51.5094699,-0.1269561,True,pano_940,test
941,node/5481389678,51.508278,-0.1281499,True,pano_941,train
942,node/5521427549,51.5066813,-0.1287904,True,pano_942,train
943,node/5521427550,51.5068394,-0.1284061,True,pano_943,train
944,node/5521427551,51.5076392,-0.1286919,True,pano_944,train
945,node/5521433859,51.507173,-0.1281046,True,pano_945,train
946,node/5521433860,51.5078946,-0.1269169,True,pano_946,train
947,node/5521433861,51.5070558,-0.1276685,True,pano_947,train
948,node/5521433862,51.5079158,-0.127075,True,pano_948,train
949,node/5521433863,51.5079109,-0.1271883,True,pano_949,train
950,node/5521433864,51.5079153,-0.1271048,True,pano_950,train
951,node/5521433865,51.5078297,-0.1268585,True,pano_951,train
952,node/5521433866,51.5078577,-0.1268834,True,pano_952,train
953,node/5521433867,51.507921,-0.1269925,True,pano_953,train
954,node/5521447571,51.508942,-0.1305085,True,pano_954,validation
955,node/5677586483,51.5079543,-0.1249031,True,pano_955,train
956,node/5677722957,51.5077066,-0.1231765,True,pano_956,train
957,node/5677722958,51.5081169,-0.1238814,True,pano_957,train
958,node/5677722959,51.5080514,-0.1240715,True,pano_958,train
959,node/5677722960,51.5080487,-0.123977,True,pano_959,train
960,node/5677722963,51.5079927,-0.1240559,True,pano_960,train
961,node/5677722965,51.5080357,-0.1239954,True,pano_961,train
962,node/6064937878,51.5076684,-0.12858,True,pano_962,train
963,node/6064937879,51.5079053,-0.1273045,True,pano_963,train
964,node/6064937880,51.5082211,-0.1281263,True,pano_964,train
965,node/6064937882,51.5081134,-0.128774,True,pano_965,train
966,node/6064937883,51.5077784,-0.1286313,True,pano_966,train
967,node/6064937884,51.5084157,-0.1276653,True,pano_967,validation
968,node/6064939285,51.5082492,-0.1286562,True,pano_968,train
969,node/6064939286,51.5078128,-0.1273406,True,pano_969,train
970,node/6064939287,51.5079923,-0.1273405,True,pano_970,train
971,node/6064939288,51.5083296,-0.1274682,True,pano_971,train
972,node/6064939289,51.5085658,-0.1277281,True,pano_972,validation
973,node/6064939290,51.5084023,-0.1287222,True,pano_973,validation
974,node/6064986824,51.5071442,-0.1292116,True,pano_974,train
975,node/6064986825,51.5071791,-0.129461,True,pano_975,train
976,node/6110689687,51.5072907,-0.1276378,True,pano_976,train
977,node/6110689688,51.5072937,-0.1276233,True,pano_977,train
978,node/6110689689,51.5072893,-0.1276528,True,pano_978,train
979,node/6110689690,51.50729,-0.127666,True,pano_979,train
980,node/6110689691,51.5072967,-0.1276145,True,pano_980,train
981,node/6110689692,51.5072915,-0.1276767,True,pano_981,train
982,node/6110689693,51.5073009,-0.1276035,True,pano_982,train
983,node/6110689697,51.5072958,-0.1276886,True,pano_983,train
984,node/6110689701,51.5073069,-0.1275961,True,pano_984,train
985,node/6110689704,51.5073037,-0.1277001,True,pano_985,train
986,node/6110689706,51.5073138,-0.1275915,True,pano_986,train
987,node/6110689709,51.5073147,-0.1277095,True,pano_987,train
988,node/6110689711,51.5073198,-0.1275896,True,pano_988,train
989,node/6110689713,51.5073236,-0.1277164,True,pano_989,train
990,node/6110689717,51.5073298,-0.1275868,True,pano_990,train
991,node/6110689718,51.5073372,-0.1277214,True,pano_991,train
992,node/6110689721,51.5073375,-0.1275875,True,pano_992,train
993,node/6110689722,51.5073473,-0.1277184,True,pano_993,train
994,node/6110689725,51.5073558,-0.1277128,True,pano_994,train
995,node/6110689728,51.5073616,-0.1276015,True,pano_995,train
996,node/6110689734,51.5073648,-0.1277057,True,pano_996,train
997,node/6110689735,51.5073688,-0.1276082,True,pano_997,train
998,node/6110689736,51.5073723,-0.1276933,True,pano_998,train
999,node/6110689737,51.5073765,-0.1276244,True,pano_999,train
1000,node/6110689738,51.5073779,-0.1276728,True,pano_1000,train
1001,node/6110689739,51.5073789,-0.1276391,True,pano_1001,train
1002,node/6110689740,51.5073789,-0.1276536,True,pano_1002,train
1003,node/6173148416,51.5076897,-0.1231467,True,pano_1003,train
1004,node/6173728478,51.5086492,-0.1278316,True,pano_1004,validation
1005,node/6173728479,51.5092128,-0.1275089,True,pano_1005,test
1006,node/6173728481,51.5086288,-0.1297549,True,pano_1006,validation
1007,node/6173728482,51.5087164,-0.1278617,True,pano_1007,validation
1008,node/6173732686,51.5085379,-0.1285246,True,pano_1008,validation
1009,node/6173732688,51.5086559,-0.1280648,True,pano_1009,validation
1010,node/6173732689,51.5085798,-0.1285145,True,pano_1010,validation
1011,node/6173732690,51.5088418,-0.1291972,True,pano_1011,validation
1012,node/6173732691,51.5088834,-0.1295171,True,pano_1012,validation
1013,node/6173732694,51.5089528,-0.129755,True,pano_1013,validation
1014,node/6173732695,51.5087415,-0.1296711,True,pano_1014,validation
1015,node/6173732696,51.5087702,-0.1295865,True,pano_1015,validation
1016,node/6173732697,51.5085922,-0.1284377,True,pano_1016,validation
1017,node/6173732698,51.5086166,-0.1282919,True,pano_1017,validation
1018,node/6173732699,51.5088489,-0.1295226,True,pano_1018,validation
1019,node/6173732700,51.5088113,-0.1296141,True,pano_1019,validation
1020,node/6173732701,51.5088414,-0.12961,True,pano_1020,validation
1021,node/6173732706,51.5087133,-0.1294586,True,pano_1021,validation
1022,node/6173732707,51.5086211,-0.128021,True,pano_1022,validation
1023,node/6173732708,51.5088062,-0.1293875,True,pano_1023,validation
1024,node/6173732710,51.5086488,-0.1283059,True,pano_1024,validation
1025,node/6173732711,51.5087796,-0.1295378,True,pano_1025,validation
1026,node/6173732712,51.5084543,-0.1295622,True,pano_1026,validation
1027,node/6173732716,51.5086706,-0.1294201,True,pano_1027,validation
1028,node/6173732717,51.5087438,-0.1294136,True,pano_1028,validation
1029,node/6173732719,51.5085458,-0.1294853,True,pano_1029,validation
1030,node/6173732720,51.5087302,-0.129569,True,pano_1030,validation
1031,node/6173732722,51.508536,-0.1285236,True,pano_1031,validation
1032,node/6173732723,51.5086422,-0.1281478,True,pano_1032,validation
1033,node/6173732724,51.5085556,-0.1277905,True,pano_1033,validation
1034,node/6173732725,51.5094337,-0.1276075,True,pano_1034,test
1035,node/6173732726,51.5086174,-0.1280192,True,pano_1035,validation
1036,node/6173732729,51.5088298,-0.129455,True,pano_1036,validation
1037,node/6173740395,51.5094529,-0.1300294,True,pano_1037,test
1038,node/6173740396,51.509435,-0.1299855,True,pano_1038,test
1039,node/6214704100,51.5093715,-0.1306681,True,pano_1039,test
1040,node/6214704103,51.5094959,-0.1307736,True,pano_1040,test
1041,node/6214704104,51.5097967,-0.131025,True,pano_1041,test
1042,node/6214704106,51.5094629,-0.1307461,True,pano_1042,test
1043,node/6214704109,51.5094364,-0.1308496,True,pano_1043,test
1044,node/6214704110,51.5094703,-0.1308802,True,pano_1044,test
1045,node/6311518054,51.5093506,-0.1306227,True,pano_1045,test
1046,node/6329186455,51.5073356,-0.1323596,True,pano_1046,train
1047,node/6337577695,51.5079665,-0.1277732,True,pano_1047,train
1048,node/6337577700,51.5080368,-0.1280492,True,pano_1048,train
1049,node/6451705800,51.5072867,-0.1281972,True,pano_1049,train
1050,node/6451705801,51.5073165,-0.1282854,True,pano_1050,train
1051,node/6451705802,51.5072677,-0.1281491,True,pano_1051,train
1052,node/6451705803,51.5073329,-0.1282916,True,pano_1052,train
1053,node/6460586858,51.5087525,-0.1248901,True,pano_1053,validation
1054,node/6460586859,51.5085767,-0.1245765,True,pano_1054,validation
1055,node/6460586860,51.5090247,-0.125847,True,pano_1055,validation
1056,node/6460586862,51.5087249,-0.1249431,True,pano_1056,validation
1057,node/6524302796,51.5097603,-0.1309708,True,pano_1057,test
1058,node/6782338922,51.5094752,-0.1299029,True,pano_1058,test
1059,node/6782338927,51.5097216,-0.1299875,True,pano_1059,test
1060,node/6828823952,51.5089963,-0.124388,True,pano_1060,validation
1061,node/6914179453,51.507309,-0.1323021,True,pano_1061,train
1062,node/6914179455,51.5072481,-0.1322494,True,pano_1062,train
1063,node/7004389763,51.5066278,-0.1250766,True,pano_1063,train
1064,node/7004389764,51.5064494,-0.1252829,True,pano_1064,train
1065,node/7043031189,51.507094,-0.127609,True,pano_1065,train
1066,node/7043031190,51.5070425,-0.1275615,True,pano_1066,train
1067,node/7066266060,51.5076869,-0.1231405,True,pano_1067,train
1068,node/7179984682,51.5086502,-0.126756,True,pano_1068,validation
1069,node/7182509584,51.5082939,-0.1256731,True,pano_1069,train
1070,node/7246243169,51.5059712,-0.1305263,True,pano_1070,train
1071,node/7246243170,51.5060166,-0.1310528,True,pano_1071,train
1072,node/7246243171,51.5063459,-0.1296231,True,pano_1072,train
1073,node/7246243172,51.5059429,-0.1305978,True,pano_1073,train
1074,node/7246243173,51.5058685,-0.1310445,True,pano_1074,train
1075,node/7246243175,51.5055908,-0.1314734,True,pano_1075,train
1076,node/7246321386,51.5058435,-0.1311495,True,pano_1076,train
1077,node/7246321387,51.5058561,-0.1313176,True,pano_1077,train
1078,node/7246321388,51.5060098,-0.130437,True,pano_1078,train
1079,node/7246321390,51.5057507,-0.1313971,True,pano_1079,train
1080,node/7246321391,51.5056307,-0.1313766,True,pano_1080,train
1081,node/7246342276,51.5083287,-0.1292761,True,pano_1081,train
1082,node/7246342996,51.5057363,-0.1305421,True,pano_1082,train
1083,node/7488376904,51.5070141,-0.1299113,True,pano_1083,train
1084,node/7638981098,51.5067269,-0.1288643,True,pano_1084,train
1085,node/7638981099,51.5068172,-0.1286487,True,pano_1085,train
1086,node/7638981100,51.506639,-0.1290508,True,pano_1086,train
1087,node/7638981101,51.5067667,-0.1287732,True,pano_1087,train
1088,node/7639001104,51.5074554,-0.1287906,True,pano_1088,train
1089,node/7639001105,51.5076961,-0.1303226,True,pano_1089,train
1090,node/7639001106,51.5076161,-0.1300035,True,pano_1090,train
1091,node/7639001107,51.5075323,-0.1289715,True,pano_1091,train
1092,node/7639001109,51.5074654,-0.1288807,True,pano_1092,train
1093,node/7639001110,51.5075468,-0.1289,True,pano_1093,train
1094,node/7835565017,51.5079311,-0.1272413,True,pano_1094,train
1095,node/7894271640,51.5090773,-0.1267444,True,pano_1095,test
1096,node/7894271658,51.5058318,-0.1274241,True,pano_1096,train
1097,node/7894271666,51.5063323,-0.1281683,True,pano_1097,train
1098,node/7894271677,51.5065972,-0.1273918,True,pano_1098,train
1099,node/7894271678,51.5066773,-0.1274327,True,pano_1099,train
1100,node/7894271679,51.5065877,-0.1274361,True,pano_1100,train
1101,node/7894271680,51.506669,-0.1274757,True,pano_1101,train
1102,node/7894448059,51.5085751,-0.1285405,True,pano_1102,validation
1103,node/7894448060,51.5095271,-0.1295722,True,pano_1103,test
1104,node/8094426709,51.506805,-0.1306912,True,pano_1104,train
1105,node/8094426710,51.5067429,-0.130635,True,pano_1105,train
1106,node/8094426711,51.5067087,-0.1306192,True,pano_1106,train
1107,node/8094426712,51.5066876,-0.130639,True,pano_1107,train
1108,node/8094426713,51.5065471,-0.1310239,True,pano_1108,train
1109,node/8094426714,51.5066414,-0.1311535,True,pano_1109,train
1110,node/8094435222,51.506839,-0.1305952,True,pano_1110,train
1111,node/8094435223,51.5067796,-0.1305424,True,pano_1111,train
1112,node/8094435224,51.5067536,-0.1305158,True,pano_1112,train
1113,node/8094435225,51.5067452,-0.1304662,True,pano_1113,train
1114,node/8094435226,51.5068264,-0.1302382,True,pano_1114,train
1115,node/8094435227,51.5068531,-0.1302155,True,pano_1115,train
1116,node/8094435228,51.50689,-0.130228,True,pano_1116,train
1117,node/8094435229,51.5069501,-0.1302813,True,pano_1117,train
1118,node/8094435233,51.5074567,-0.1297991,True,pano_1118,train
1119,node/8094435234,51.5073892,-0.1302838,True,pano_1119,train
1120,node/8094435235,51.5074551,-0.130233,True,pano_1120,train
1121,node/8094435238,51.5074242,-0.1303654,True,pano_1121,train
1122,node/8094435239,51.5071336,-0.1300824,True,pano_1122,train
1123,node/8094435240,51.5071476,-0.1300365,True,pano_1123,train
1124,node/8251916882,51.5048073,-0.129905,True,pano_1124,train
1125,node/8281125782,51.5035948,-0.1363201,False,,
1126,node/8281142559,51.5058676,-0.1313445,True,pano_1126,train
1127,node/8567344306,51.5077846,-0.1304069,True,pano_1127,train
1128,node/8567344307,51.507882,-0.1304816,True,pano_1128,train
1129,node/8592487212,51.5086963,-0.1251879,True,pano_1129,validation
1130,node/8592487213,51.5085187,-0.1249313,True,pano_1130,validation
1131,node/8785099043,51.5094384,-0.1299419,True,pano_1131,test
1132,node/8785099044,51.5094493,-0.1298849,True,pano_1132,test
1133,node/8785099045,51.5089445,-0.1296752,True,pano_1133,validation
1134,node/8785099050,51.5075169,-0.1283028,True,pano_1134,train
1135,node/8785109574,51.5070687,-0.1283833,True,pano_1135,train
1136,node/8785109575,51.5070988,-0.1286237,True,pano_1136,train
1137,node/8785139490,51.5046543,-0.129755,True,pano_1137,train
1138,node/8785721373,51.5103366,-0.1282226,True,pano_1138,test
1139,node/8785721381,51.5098782,-0.1285287,True,pano_1139,test
1140,node/8795437032,51.5095043,-0.1300584,True,pano_1140,test
1141,node/8795437033,51.5099512,-0.130141,True,pano_1141,test
1142,node/8881121077,51.5056556,-0.1308287,True,pano_1142,train
1143,node/8881121078,51.5049382,-0.1325603,True,pano_1143,train
1144,node/8881121079,51.504303,-0.1341191,True,pano_1144,train
1145,node/8881121080,51.503938,-0.1350019,True,pano_1145,train
1146,node/8881121081,51.5038163,-0.1353177,True,pano_1146,train
1147,node/8892999141,51.5064014,-0.131679,True,pano_1147,train
1148,node/8898435848,51.5095826,-0.1276068,True,pano_1148,test
1149,node/8898435850,51.5095185,-0.1271351,True,pano_1149,test
1150,node/8898435851,51.509497,-0.1271359,True,pano_1150,test
1151,node/8907854836,51.503835,-0.1357307,False,,
1152,node/8930941096,51.5080253,-0.1241163,True,pano_1152,train
1153,node/8974777294,51.5077905,-0.1273169,True,pano_1153,train
1154,node/9072433955,51.5093624,-0.1306202,True,pano_1154,test
1155,node/9072433956,51.5093503,-0.1307044,True,pano_1155,test
1156,node/9072433957,51.5093379,-0.1307423,True,pano_1156,test
1157,node/9072433958,51.5095083,-0.1299633,True,pano_1157,test
1158,node/9072433959,51.5094979,-0.1299163,True,pano_1158,test
1159,node/9072433960,51.5094504,-0.1300035,True,pano_1159,test
1160,node/9072433961,51.5094248,-0.1298564,True,pano_1160,test
1161,node/9196481951,51.5093011,-0.1272148,True,pano_1161,test
1162,node/9196481953,51.5093668,-0.1273204,True,pano_1162,test
1163,node/9196481954,51.5095354,-0.127295,True,pano_1163,test
1164,node/9196481969,51.509435,-0.1269533,True,pano_1164,test
1165,node/9196481971,51.5094463,-0.1271139,True,pano_1165,test
1166,node/9196481972,51.5094531,-0.1271681,True,pano_1166,test
1167,node/9196481973,51.5094555,-0.1271888,True,pano_1167,test
1168,node/9196481974,51.5094552,-0.1272073,True,pano_1168,test
1169,node/9196481975,51.509451,-0.1272256,True,pano_1169,test
1170,node/9196481977,51.5094391,-0.1272509,True,pano_1170,test
1171,node/9196481978,51.5094271,-0.1272616,True,pano_1171,test
1172,node/9196481980,51.5094067,-0.1272648,True,pano_1172,test
1173,node/9196481990,51.5095616,-0.1285607,True,pano_1173,test
1174,node/9306679506,51.5061251,-0.1270992,True,pano_1174,train
1175,node/9306679507,51.5061536,-0.1269801,True,pano_1175,train
1176,node/9306709751,51.5053955,-0.126597,True,pano_1176,train
1177,node/9344480900,51.5087014,-0.1271897,True,pano_1177,validation
1178,node/9344480901,51.5085713,-0.1269206,True,pano_1178,validation
1179,node/9344480902,51.5085899,-0.1267589,True,pano_1179,validation
1180,node/9344480903,51.5085928,-0.1263032,True,pano_1180,validation
1181,node/9344480906,51.509233,-0.1272755,True,pano_1181,test
1182,node/9344480907,51.5092581,-0.1273788,True,pano_1182,test
1183,node/9344480908,51.5091166,-0.1272546,True,pano_1183,test
1184,node/9344480909,51.5095273,-0.1269379,True,pano_1184,test
1185,node/9344480910,51.5080027,-0.1269767,True,pano_1185,train
1186,node/9344480911,51.5079603,-0.1270414,True,pano_1186,train
1187,node/9344480912,51.5080026,-0.1266547,True,pano_1187,train
1188,node/9344625083,51.5090775,-0.1269101,True,pano_1188,test
1189,node/9344625084,51.5090454,-0.1270607,True,pano_1189,test
1190,node/9344625085,51.5095285,-0.1258963,True,pano_1190,test
1191,node/9344625086,51.5095919,-0.1258839,True,pano_1191,test
1192,node/9344625087,51.5095692,-0.1258941,True,pano_1192,test
1193,node/9344625088,51.5094492,-0.1258922,True,pano_1193,test
1194,node/9344625089,51.5094895,-0.125404,True,pano_1194,test
1195,node/9344625101,51.5095559,-0.1254064,True,pano_1195,test
1196,node/9344625102,51.5095794,-0.1254067,True,pano_1196,test
1197,node/9344625103,51.509734,-0.1254029,True,pano_1197,test
1198,node/9344625116,51.5095402,-0.1261288,True,pano_1198,test
1199,node/9344627617,51.5096371,-0.1269354,True,pano_1199,test
1200,node/9344627632,51.5090794,-0.1261687,True,pano_1200,test
1201,node/9344627718,51.5080225,-0.1269915,True,pano_1201,train
1202,node/9344627719,51.5080353,-0.1269947,True,pano_1202,train
1203,node/9344627720,51.5080554,-0.1269962,True,pano_1203,train
1204,node/9344627721,51.5079917,-0.1268152,True,pano_1204,train
1205,node/9344627722,51.5079812,-0.1268334,True,pano_1205,train
1206,node/9344627723,51.5079739,-0.1268549,True,pano_1206,train
1207,node/9344627725,51.5079561,-0.1269781,True,pano_1207,train
1208,node/9344627726,51.5079585,-0.1269523,True,pano_1208,train
1209,node/9344627727,51.5079901,-0.1269599,True,pano_1209,train
1210,node/9344627736,51.5080074,-0.1269634,True,pano_1210,train
1211,node/9344627739,51.5080561,-0.1269814,True,pano_1211,train
1212,node/9344627749,51.5078454,-0.1267714,True,pano_1212,train
1213,node/9398094483,51.5080763,-0.1313862,True,pano_1213,train
1214,node/9398094486,51.5078715,-0.1311444,True,pano_1214,train
1215,node/9398094487,51.5078447,-0.1312345,True,pano_1215,train
1216,node/9398094488,51.5075988,-0.1312512,True,pano_1216,train
1217,node/9398094489,51.5076771,-0.1312377,True,pano_1217,train
1218,node/9398094490,51.5076179,-0.131189,True,pano_1218,train
1219,node/9515138125,51.5068544,-0.1282243,True,pano_1219,train
1220,node/9515138126,51.5068806,-0.128304,True,pano_1220,train
1221,node/9515138127,51.5069332,-0.1282409,True,pano_1221,train
1222,node/9515138128,51.5064949,-0.1293696,True,pano_1222,train
1223,node/9579008282,51.5094892,-0.1268835,True,pano_1223,test
1224,node/9579008283,51.5094798,-0.1272015,True,pano_1224,test
1225,node/9579008284,51.509486,-0.1269446,True,pano_1225,test
1226,node/9611270354,51.5070749,-0.1276456,True,pano_1226,train
1227,node/9611270357,51.5058797,-0.1270888,True,pano_1227,train
1228,node/9611270358,51.507064,-0.1278416,True,pano_1228,train
1229,node/9611270359,51.5070357,-0.1276406,True,pano_1229,train
1230,node/9611270360,51.5070013,-0.1276131,True,pano_1230,train
1231,node/9611270361,51.5069484,-0.1275816,True,pano_1231,train
1232,node/9611270362,51.5067903,-0.1274998,True,pano_1232,train
1233,node/9611270363,51.5066953,-0.1274523,True,pano_1233,train
1234,node/9611270364,51.5066834,-0.1274318,True,pano_1234,train
1235,node/9611270365,51.5066751,-0.1274235,True,pano_1235,train
1236,node/9611270366,51.5065955,-0.1273825,True,pano_1236,train
1237,node/9611270367,51.5065868,-0.1273813,True,pano_1237,train
1238,node/9611270368,51.5065731,-0.127386,True,pano_1238,train
1239,node/9611270369,51.5065633,-0.1273869,True,pano_1239,train
1240,node/9611270370,51.5063153,-0.127272,True,pano_1240,train
1241,node/9611270371,51.506069,-0.1271415,True,pano_1241,train
1242,node/9611270373,51.5058938,-0.1270878,True,pano_1242,train
1243,node/9611270374,51.5058827,-0.1270664,True,pano_1243,train
1244,node/9611270375,51.5059115,-0.1270578,True,pano_1244,train
1245,node/9611270377,51.5060514,-0.1271196,True,pano_1245,train
1246,node/9611270378,51.5060979,-0.1271387,True,pano_1246,train
1247,node/9611270379,51.506205,-0.1271872,True,pano_1247,train
1248,node/9611270380,51.5063199,-0.1272426,True,pano_1248,train
1249,node/9611270381,51.5064256,-0.1272893,True,pano_1249,train
1250,node/9611270382,51.5065379,-0.1273477,True,pano_1250,train
1251,node/9611270383,51.5066182,-0.1273831,True,pano_1251,train
1252,node/9611270384,51.5067015,-0.1274233,True,pano_1252,train
1253,node/9611270385,51.506781,-0.1274649,True,pano_1253,train
1254,node/9611270386,51.5069164,-0.1275297,True,pano_1254,train
1255,node/9611270387,51.5069945,-0.1275688,True,pano_1255,train
1256,node/9611270388,51.5070227,-0.1275851,True,pano_1256,train
1257,node/9611270389,51.5070445,-0.1276034,True,pano_1257,train
1258,node/9611270390,51.5070629,-0.1276268,True,pano_1258,train
1259,node/9611270391,51.5070879,-0.1276746,True,pano_1259,train
1260,node/9611270392,51.5071021,-0.1277344,True,pano_1260,train
1261,node/9611270393,51.5071041,-0.1277627,True,pano_1261,train
1262,node/9611270394,51.5071041,-0.1277863,True,pano_1262,train
1263,node/9611270395,51.5071014,-0.1278167,True,pano_1263,train
1264,node/9611270396,51.5070968,-0.1278483,True,pano_1264,train
1265,node/9611270397,51.5070853,-0.1278825,True,pano_1265,train
1266,node/9611270398,51.5070724,-0.1279083,True,pano_1266,train
1267,node/9611270399,51.5070244,-0.128,True,pano_1267,train
1268,node/9611270400,51.5069775,-0.1280666,True,pano_1268,train
1269,node/9611270401,51.5069674,-0.1280755,True,pano_1269,train
1270,node/9611270402,51.5069542,-0.1280778,True,pano_1270,train
1271,node/9611270403,51.5069384,-0.1280761,True,pano_1271,train
1272,node/9611270404,51.5069222,-0.1280736,True,pano_1272,train
1273,node/9611270405,51.5069131,-0.1280667,True,pano_1273,train
1274,node/9611270406,51.5069055,-0.1280571,True,pano_1274,train
1275,node/9611270407,51.5068974,-0.128034,True,pano_1275,train
1276,node/9611270408,51.5068898,-0.1280278,True,pano_1276,train
1277,node/9611270409,51.5068219,-0.1279889,True,pano_1277,train
1278,node/9611270410,51.5068248,-0.1279759,True,pano_1278,train
1279,node/9611270411,51.506859,-0.1280144,True,pano_1279,train
1280,node/9611270415,51.5063528,-0.1277832,True,pano_1280,train
1281,node/9611283817,51.5068234,-0.127982,True,pano_1281,train
1282,node/9611283818,51.5067887,-0.1279675,True,pano_1282,train
1283,node/9764856847,51.5089564,-0.1271004,True,pano_1283,validation
1284,node/9764856848,51.5087185,-0.1271205,True,pano_1284,validation
1285,node/9764856849,51.5087661,-0.1271165,True,pano_1285,validation
1286,node/9781435141,51.5071237,-0.1280889,True,pano_1286,train
1287,node/9855564979,51.5056839,-0.131252,True,pano_1287,train
1288,node/9856110001,51.5088821,-0.1319079,True,pano_1288,validation
1289,node/9904350254,51.5084293,-0.1249756,True,pano_1289,validation
1290,node/9904350255,51.5080572,-0.1242821,True,pano_1290,train
1291,node/9904350256,51.5084321,-0.1249821,True,pano_1291,validation
1292,node/9904350257,51.5083353,-0.1251187,True,pano_1292,train
1293,node/9904350258,51.5081429,-0.125393,True,pano_1293,train
1294,node/9966768672,51.5074255,-0.1270205,True,pano_1294,train
1295,node/9966768673,51.5075507,-0.127088,True,pano_1295,train
1296,node/9966768674,51.5073006,-0.1268477,True,pano_1296,train
1297,node/9966768675,51.5073276,-0.1271061,True,pano_1297,train
1298,node/9966768676,51.5071341,-0.127393,True,pano_1298,train
1299,node/9966768677,51.5072204,-0.1279382,True,pano_1299,train
1300,node/9966768678,51.5077858,-0.1268157,True,pano_1300,train
1301,node/9966768679,51.5074298,-0.1288539,True,pano_1301,train
1302,node/9989435812,51.5074062,-0.1288597,True,pano_1302,train
1303,node/9989466520,51.5073039,-0.1282618,True,pano_1303,train
1304,node/10151588004,51.5047129,-0.1298307,True,pano_1304,train
1305,node/10266793049,51.5062438,-0.1292392,True,pano_1305,train
1306,node/10273185915,51.5092441,-0.130976,True,pano_1306,test
1307,node/10273185935,51.5094245,-0.1303805,True,pano_1307,test
1308,node/10311480659,51.5057848,-0.1305448,True,pano_1308,train
1309,node/10311480660,51.505724,-0.1306851,True,pano_1309,train
1310,node/10311480661,51.5060461,-0.1299709,True,pano_1310,train
1311,node/10567820842,51.5055247,-0.1307784,True,pano_1311,train
1312,node/10567820844,51.5049006,-0.1300019,True,pano_1312,train
1313,node/10621539398,51.5096781,-0.1299471,True,pano_1313,test
1314,node/10621539400,51.5098376,-0.1284479,True,pano_1314,test
1315,node/10621539402,51.5094387,-0.1270322,True,pano_1315,test
1316,node/10621539403,51.5091788,-0.1271654,True,pano_1316,test
1317,node/10621539404,51.5089375,-0.1271289,True,pano_1317,validation
1318,node/10621539405,51.5089429,-0.126939,True,pano_1318,validation
1319,node/10621539406,51.5091031,-0.1269047,True,pano_1319,test
1320,node/10621539407,51.509435,-0.1269071,True,pano_1320,test
1321,node/10621539408,51.5089383,-0.1271019,True,pano_1321,validation
1322,node/10621539409,51.5090423,-0.1271447,True,pano_1322,test
1323,node/10621539410,51.5086497,-0.1271173,True,pano_1323,validation
1324,node/10621539411,51.5094493,-0.1271376,True,pano_1324,test
1325,node/10621539412,51.5080498,-0.1268965,True,pano_1325,train
1326,node/10621539413,51.5080132,-0.1267369,True,pano_1326,train
1327,node/10621539414,51.5079254,-0.1268587,True,pano_1327,train
1328,node/10621539415,51.507867,-0.1269695,True,pano_1328,train
1329,node/10658069653,51.5088498,-0.1294739,True,pano_1329,validation
1330,node/10658069654,51.5088371,-0.1295204,True,pano_1330,validation
1331,node/10658069655,51.5087357,-0.129475,True,pano_1331,validation
1332,node/10658088672,51.509313,-0.129021,True,pano_1332,test
1333,node/10658088673,51.5095684,-0.1284657,True,pano_1333,test
1334,node/10658088674,51.5095396,-0.1289009,True,pano_1334,test
1335,node/10658088675,51.5094686,-0.1291222,True,pano_1335,test
1336,node/10658088684,51.5086604,-0.1280376,True,pano_1336,validation
1337,node/10658088686,51.5085463,-0.1293717,True,pano_1337,validation
