pano_id,latitude,longitude,rank,satellite,dy_px,dx_px,inside_640px_tile,distance_px
pano_1830,51.509555,-0.131518,2,satellite_51.509845_-0.131467.png,346.4,37.9,False,348.4671720549871
pano_1830,51.509555,-0.131518,3,satellite_51.509311_-0.132325.png,-291.5,-600.0,False,667.062403377675
pano_1830,51.509555,-0.131518,4,satellite_51.509845_-0.132325.png,346.4,-600.0,False,692.8152423265527
pano_1831,51.509197,-0.131179,1,satellite_51.509311_-0.131467.png,136.2,-214.1,True,253.7503694578591
pano_1831,51.509197,-0.131179,2,satellite_51.509311_-0.130608.png,136.2,424.5,False,445.8146363680762
pano_1831,51.509197,-0.131179,3,satellite_51.508776_-0.131467.png,-502.9,-214.1,False,546.5777346361631
pano_1831,51.509197,-0.131179,4,satellite_51.508776_-0.130608.png,-502.9,424.5,False,658.1099148318615
pano_1832,51.509371,-0.130762,1,satellite_51.509311_-0.130608.png,-71.7,114.5,True,135.09678012447225
pano_1832,51.509371,-0.130762,2,satellite_51.509311_-0.131467.png,-71.7,-524.2,False,529.0808350337404
pano_1832,51.509371,-0.130762,3,satellite_51.509845_-0.130608.png,566.2,114.5,False,577.6613973600798
pano_1832,51.509371,-0.130762,4,satellite_51.508776_-0.130608.png,-710.8,114.5,False,719.9631171108697
pano_1833,51.509448,-0.130813,1,satellite_51.509311_-0.130608.png,-163.7,152.4,True,223.6592273973958
pano_1833,51.509448,-0.130813,2,satellite_51.509845_-0.130608.png,474.3,152.4,False,498.18294832320385
pano_1833,51.509448,-0.130813,3,satellite_51.509311_-0.131467.png,-163.7,-486.3,False,513.113418261499
pano_1833,51.509448,-0.130813,4,satellite_51.509845_-0.131467.png,474.3,-486.3,False,679.2997718238981
pano_1834,51.509482,-0.130838,1,satellite_51.509311_-0.130608.png,-204.3,171.0,True,266.41976278046644
pano_1834,51.509482,-0.130838,2,satellite_51.509845_-0.130608.png,433.6,171.0,False,466.1008045476858
pano_1834,51.509482,-0.130838,3,satellite_51.509311_-0.131467.png,-204.3,-467.7,False,510.37415686925215
pano_1834,51.509482,-0.130838,4,satellite_51.509845_-0.131467.png,433.6,-467.7,False,637.7713148143306
pano_1835,51.509058,-0.130442,1,satellite_51.509311_-0.130608.png,302.2,-123.4,True,326.42365110389903
pano_1835,51.509058,-0.130442,2,satellite_51.508776_-0.130608.png,-336.9,-123.4,False,358.7884752887138
pano_1835,51.509058,-0.130442,3,satellite_51.509311_-0.129750.png,302.2,514.5,False,596.6867603692913
pano_1835,51.509058,-0.130442,4,satellite_51.508776_-0.129750.png,-336.9,514.5,False,614.9893169803846
pano_1836,51.508951,-0.130367,1,satellite_51.508776_-0.130608.png,-209.1,-179.2,True,275.38237053232
pano_1836,51.508951,-0.130367,2,satellite_51.509311_-0.130608.png,430.1,-179.2,False,465.9384616019588
pano_1836,51.508951,-0.130367,3,satellite_51.508776_-0.129750.png,-209.1,458.7,False,504.1115947882968
pano_1836,51.508951,-0.130367,4,satellite_51.509311_-0.129750.png,430.1,458.7,False,628.8017970712234
pano_1837,51.509829,-0.130954,1,satellite_51.509845_-0.130608.png,19.1,257.3,True,258.0079456140838
pano_1837,51.509829,-0.130954,2,satellite_51.509845_-0.131467.png,19.1,-381.4,False,381.8779517070866
pano_1837,51.509829,-0.130954,3,satellite_51.509311_-0.130608.png,-618.8,257.3,False,670.1617192887102
pano_1837,51.509829,-0.130954,4,satellite_51.510379_-0.130608.png,657.0,257.3,False,705.5864865486017
pano_1838,51.509417,-0.130624,1,satellite_51.509311_-0.130608.png,-126.6,11.9,True,127.1580512590532
pano_1838,51.509417,-0.130624,2,satellite_51.509845_-0.130608.png,511.3,11.9,False,511.43846159630976
pano_1838,51.509417,-0.130624,3,satellite_51.509311_-0.131467.png,-126.6,-626.8,False,639.4574262607323
pano_1838,51.509417,-0.130624,4,satellite_51.509311_-0.129750.png,-126.6,649.8,False,662.0178245334486
pano_1839,51.509971,-0.130099,1,satellite_51.509845_-0.129750.png,-150.5,259.5,True,299.98416624882054
pano_1839,51.509971,-0.130099,2,satellite_51.509845_-0.130608.png,-150.5,-378.4,False,407.2306594548107
pano_1839,51.509971,-0.130099,3,satellite_51.510379_-0.129750.png,487.4,259.5,False,552.1766112395562
pano_1839,51.509971,-0.130099,4,satellite_51.510379_-0.130608.png,487.4,-378.4,False,617.0456385065856
pano_184,51.510645,-0.121092,1,satellite_51.510379_-0.121167.png,-317.8,-55.8,True,322.66155643336253
pano_184,51.510645,-0.121092,2,satellite_51.510913_-0.121167.png,320.2,-55.8,False,325.0256605254422
pano_184,51.510645,-0.121092,3,satellite_51.510379_-0.122025.png,-317.8,-693.7,False,763.0311461532879
pano_184,51.510645,-0.121092,4,satellite_51.510913_-0.122025.png,320.2,-693.7,False,764.0338539619826
pano_1840,51.509562,-0.129505,1,satellite_51.509311_-0.129750.png,-299.9,-182.2,True,350.90860633503985
pano_1840,51.509562,-0.129505,2,satellite_51.509845_-0.129750.png,338.1,-182.2,False,384.06828819885664
pano_1840,51.509562,-0.129505,3,satellite_51.509311_-0.128892.png,-299.9,455.8,False,545.6130955173272
pano_1840,51.509562,-0.129505,4,satellite_51.509845_-0.128892.png,338.1,455.8,False,567.5079294600208
pano_1841,51.509523,-0.129203,1,satellite_51.509311_-0.128892.png,-253.3,231.2,True,342.9494569174881
pano_1841,51.509523,-0.129203,2,satellite_51.509845_-0.128892.png,384.7,231.2,False,448.82906545810954
pano_1841,51.509523,-0.129203,3,satellite_51.509311_-0.129750.png,-253.3,-406.7,False,479.13023281775907
pano_1841,51.509523,-0.129203,4,satellite_51.509845_-0.129750.png,384.7,-406.7,False,559.820489085564
pano_1842,51.508937,-0.129836,1,satellite_51.508776_-0.129750.png,-192.3,63.9,True,202.63884129159445
pano_1842,51.508937,-0.129836,2,satellite_51.509311_-0.129750.png,446.8,63.9,False,451.34626397035794
pano_1842,51.508937,-0.129836,3,satellite_51.508776_-0.130608.png,-192.3,-574.0,False,605.3555071195768
pano_1842,51.508937,-0.129836,4,satellite_51.509311_-0.130608.png,446.8,-574.0,False,727.3968930370819
pano_1843,51.509053,-0.130369,1,satellite_51.509311_-0.130608.png,308.2,-177.7,True,355.7590898346801
pano_1843,51.509053,-0.130369,2,satellite_51.508776_-0.130608.png,-330.9,-177.7,False,375.5956602518192
pano_1843,51.509053,-0.130369,3,satellite_51.509311_-0.129750.png,308.2,460.2,False,553.8693708808964
pano_1843,51.509053,-0.130369,4,satellite_51.508776_-0.129750.png,-330.9,460.2,False,566.814652245335
pano_1844,51.508845,-0.131122,1,satellite_51.508776_-0.131467.png,-82.4,-256.5,True,269.4104860616973
pano_1844,51.508845,-0.131122,2,satellite_51.508776_-0.130608.png,-82.4,382.2,False,390.9815852441135
pano_1844,51.508845,-0.131122,3,satellite_51.509311_-0.131467.png,556.7,-256.5,False,612.9495411532666
pano_1844,51.508845,-0.131122,4,satellite_51.509311_-0.130608.png,556.7,382.2,False,675.2715972110777
pano_1845,51.508879,-0.131009,1,satellite_51.508776_-0.130608.png,-123.0,298.1,True,322.4788520197875
pano_1845,51.508879,-0.131009,2,satellite_51.508776_-0.131467.png,-123.0,-340.5,False,362.03487401077814
pano_1845,51.508879,-0.131009,3,satellite_51.509311_-0.130608.png,516.1,298.1,False,596.0057214490479
pano_1845,51.508879,-0.131009,4,satellite_51.509311_-0.131467.png,516.1,-340.5,False,618.30369560597
pano_1846,51.509178,-0.131224,1,satellite_51.509311_-0.131467.png,158.9,-180.7,True,240.62772076383885
pano_1846,51.509178,-0.131224,2,satellite_51.509311_-0.130608.png,158.9,458.0,False,484.7816106248256
pano_1846,51.509178,-0.131224,3,satellite_51.508776_-0.131467.png,-480.2,-180.7,False,513.0736107031817
pano_1846,51.509178,-0.131224,4,satellite_51.508776_-0.130608.png,-480.2,458.0,False,663.5932790497504
pano_1847,51.509534,-0.131566,1,satellite_51.509311_-0.131467.png,-266.4,73.6,True,276.38002822201173
pano_1847,51.509534,-0.131566,2,satellite_51.509845_-0.131467.png,371.5,73.6,False,378.7204905995977
pano_1847,51.509534,-0.131566,3,satellite_51.509311_-0.132325.png,-266.4,-564.3,False,624.0219948046703
pano_1847,51.509534,-0.131566,4,satellite_51.509845_-0.132325.png,371.5,-564.3,False,675.6084220907848
pano_1848,51.509785,-0.130914,1,satellite_51.509845_-0.130608.png,71.7,227.5,True,238.53121389034183
pano_1848,51.509785,-0.130914,2,satellite_51.509845_-0.131467.png,71.7,-411.2,False,417.4042764514997
pano_1848,51.509785,-0.130914,3,satellite_51.509311_-0.130608.png,-566.3,227.5,False,610.2884072305486
pano_1848,51.509785,-0.130914,4,satellite_51.509311_-0.131467.png,-566.3,-411.2,False,699.8436468240602
pano_1849,51.509161,-0.1304,1,satellite_51.509311_-0.130608.png,179.2,-154.7,True,236.7376818337123
pano_1849,51.509161,-0.1304,2,satellite_51.508776_-0.130608.png,-459.9,-154.7,False,485.22170190542795
pano_1849,51.509161,-0.1304,3,satellite_51.509311_-0.129750.png,179.2,483.3,False,515.4527427417571
pano_1849,51.509161,-0.1304,4,satellite_51.508776_-0.129750.png,-459.9,483.3,False,667.1483343305296
pano_185,51.509814,-0.123096,1,satellite_51.509845_-0.122884.png,37.0,157.6,True,161.88502092534688
pano_185,51.509814,-0.123096,2,satellite_51.509845_-0.123742.png,37.0,-480.3,False,481.7230428368566
pano_185,51.509814,-0.123096,3,satellite_51.509311_-0.122884.png,-600.9,157.6,False,621.2234461125884
pano_185,51.509814,-0.123096,4,satellite_51.510379_-0.122884.png,675.0,157.6,False,693.1542108362323
pano_1850,51.509178,-0.130429,1,satellite_51.509311_-0.130608.png,158.9,-133.1,True,207.2795696637756
pano_1850,51.509178,-0.130429,2,satellite_51.508776_-0.130608.png,-480.2,-133.1,False,498.30477621632326
pano_1850,51.509178,-0.130429,3,satellite_51.509311_-0.129750.png,158.9,504.8,False,529.2185276424098
pano_1850,51.509178,-0.130429,4,satellite_51.508776_-0.129750.png,-480.2,504.8,False,696.7173601970889
pano_1851,51.509367,-0.1306,1,satellite_51.509311_-0.130608.png,-66.9,-5.9,True,67.1596605113516
pano_1851,51.509367,-0.1306,2,satellite_51.509845_-0.130608.png,571.0,-5.9,False,571.0304807976541
pano_1851,51.509367,-0.1306,3,satellite_51.509311_-0.129750.png,-66.9,632.0,False,635.5309669874474
pano_1851,51.509367,-0.1306,4,satellite_51.509311_-0.131467.png,-66.9,-644.6,False,648.0623195341633
pano_1852,51.509188,-0.130468,1,satellite_51.509311_-0.130608.png,146.9,-104.1,True,180.04560533375982
pano_1852,51.509188,-0.130468,2,satellite_51.508776_-0.130608.png,-492.2,-104.1,False,503.08811355467344
pano_1852,51.509188,-0.130468,3,satellite_51.509311_-0.129750.png,146.9,533.8,False,553.6443352911687
pano_1852,51.509188,-0.130468,4,satellite_51.508776_-0.129750.png,-492.2,533.8,False,726.0876531108348
pano_1853,51.509347,-0.130636,1,satellite_51.509311_-0.130608.png,-43.0,20.8,True,47.76651546847436
pano_1853,51.509347,-0.130636,2,satellite_51.509845_-0.130608.png,594.9,20.8,False,595.2635130763517
pano_1853,51.509347,-0.130636,3,satellite_51.509311_-0.131467.png,-43.0,-617.9,False,619.3943897065907
pano_1853,51.509347,-0.130636,4,satellite_51.509311_-0.129750.png,-43.0,658.8,False,660.2018176285187
pano_1854,51.509724,-0.129971,1,satellite_51.509845_-0.129750.png,144.5,164.3,True,218.80297072937563
pano_1854,51.509724,-0.129971,2,satellite_51.509845_-0.130608.png,144.5,-473.6,False,495.1537236051043
pano_1854,51.509724,-0.129971,3,satellite_51.509311_-0.129750.png,-493.4,164.3,False,520.0365852514609
pano_1854,51.509724,-0.129971,4,satellite_51.509311_-0.130608.png,-493.4,-473.6,False,683.9155795856678
pano_1855,51.508842,-0.131897,1,satellite_51.508776_-0.132325.png,-78.8,-318.2,True,327.8119582931654
pano_1855,51.508842,-0.131897,2,satellite_51.508776_-0.131467.png,-78.8,319.7,True,329.2681733784788
pano_1855,51.508842,-0.131897,3,satellite_51.509311_-0.132325.png,560.3,-318.2,False,644.3503162100566
pano_1855,51.508842,-0.131897,4,satellite_51.509311_-0.131467.png,560.3,319.7,False,645.0923809812049
pano_1856,51.508857,-0.131886,1,satellite_51.508776_-0.131467.png,-96.8,311.5,True,326.19394537605996
pano_1856,51.508857,-0.131886,2,satellite_51.508776_-0.132325.png,-96.8,-326.4,False,340.45146496967817
pano_1856,51.508857,-0.131886,3,satellite_51.509311_-0.131467.png,542.4,311.5,False,625.4838207339978
pano_1856,51.508857,-0.131886,4,satellite_51.509311_-0.132325.png,542.4,-326.4,False,633.0361127139588
pano_1857,51.508872,-0.131858,1,satellite_51.508776_-0.131467.png,-114.7,290.7,True,312.5101278358831
pano_1857,51.508872,-0.131858,2,satellite_51.508776_-0.132325.png,-114.7,-347.2,False,365.6554799261184
pano_1857,51.508872,-0.131858,3,satellite_51.509311_-0.131467.png,524.4,290.7,False,599.584731293251
pano_1857,51.508872,-0.131858,4,satellite_51.509311_-0.132325.png,524.4,-347.2,False,628.9222527467127
pano_1858,51.508914,-0.131748,1,satellite_51.508776_-0.131467.png,-164.9,208.9,True,266.14135341956916
pano_1858,51.508914,-0.131748,2,satellite_51.508776_-0.132325.png,-164.9,-429.0,False,459.6009247162151
pano_1858,51.508914,-0.131748,3,satellite_51.509311_-0.131467.png,474.3,208.9,False,518.266051367442
pano_1858,51.508914,-0.131748,4,satellite_51.509311_-0.132325.png,474.3,-429.0,False,639.532243127741
pano_1859,51.50885,-0.131896,1,satellite_51.508776_-0.132325.png,-88.4,-319.0,True,331.0219932270362
pano_1859,51.50885,-0.131896,2,satellite_51.508776_-0.131467.png,-88.4,319.0,True,331.0219932270362
pano_1859,51.50885,-0.131896,3,satellite_51.509311_-0.132325.png,550.7,-319.0,False,636.4208434675911
pano_1859,51.50885,-0.131896,4,satellite_51.509311_-0.131467.png,550.7,319.0,False,636.4208434675911
pano_186,51.510232,-0.12214,1,satellite_51.510379_-0.122025.png,175.6,85.5,True,195.30901156884696
pano_186,51.510232,-0.12214,2,satellite_51.509845_-0.122025.png,-462.3,85.5,False,470.1399153443579
pano_186,51.510232,-0.12214,3,satellite_51.510379_-0.122884.png,175.6,-553.2,False,580.4012405224511
pano_186,51.510232,-0.12214,4,satellite_51.509845_-0.122884.png,-462.3,-553.2,False,720.9379515603267
pano_1860,51.508912,-0.131911,1,satellite_51.508776_-0.132325.png,-162.5,-307.8,True,348.0619054133905
pano_1860,51.508912,-0.131911,2,satellite_51.508776_-0.131467.png,-162.5,330.1,False,367.929694371085
pano_1860,51.508912,-0.131911,3,satellite_51.509311_-0.132325.png,476.6,-307.8,False,567.3520952636027
pano_1860,51.508912,-0.131911,4,satellite_51.509311_-0.131467.png,476.6,330.1,False,579.7530250028886
pano_1861,51.508907,-0.13193,1,satellite_51.508776_-0.132325.png,-156.5,-293.7,True,332.79414057341813
pano_1861,51.508907,-0.13193,2,satellite_51.508776_-0.131467.png,-156.5,344.2,False,378.1083045901002
pano_1861,51.508907,-0.13193,3,satellite_51.509311_-0.132325.png,482.6,-293.7,False,564.944643305873
pano_1861,51.508907,-0.13193,4,satellite_51.509311_-0.131467.png,482.6,344.2,False,592.7701072085198
pano_1862,51.508907,-0.131949,1,satellite_51.508776_-0.132325.png,-156.5,-279.6,True,320.419116158821
pano_1862,51.508907,-0.131949,2,satellite_51.508776_-0.131467.png,-156.5,358.4,False,391.0790329332423
pano_1862,51.508907,-0.131949,3,satellite_51.509311_-0.132325.png,482.6,-279.6,False,557.7444934734901
pano_1862,51.508907,-0.131949,4,satellite_51.509311_-0.131467.png,482.6,358.4,False,601.1267087727845
pano_1863,51.509253,-0.132269,1,satellite_51.509311_-0.132325.png,69.3,-41.6,True,80.82728499708499
pano_1863,51.509253,-0.132269,2,satellite_51.508776_-0.132325.png,-569.8,-41.6,False,571.3165497340332
pano_1863,51.509253,-0.132269,3,satellite_51.509311_-0.131467.png,69.3,596.3,False,600.3134014829253
pano_1863,51.509253,-0.132269,4,satellite_51.509311_-0.133183.png,69.3,-679.6,False,683.1241834395852
pano_1864,51.509228,-0.132254,1,satellite_51.509311_-0.132325.png,99.2,-52.8,True,112.37651000097841
pano_1864,51.509228,-0.132254,2,satellite_51.508776_-0.132325.png,-540.0,-52.8,False,542.5751929456414
pano_1864,51.509228,-0.132254,3,satellite_51.509311_-0.131467.png,99.2,585.1,False,593.4497872608937
pano_1864,51.509228,-0.132254,4,satellite_51.509311_-0.133183.png,99.2,-690.7,False,697.7873100021238
pano_1865,51.509239,-0.132265,1,satellite_51.509311_-0.132325.png,86.0,-44.6,True,96.87703546248719
pano_1865,51.509239,-0.132265,2,satellite_51.508776_-0.132325.png,-553.1,-44.6,False,554.8952784084579
pano_1865,51.509239,-0.132265,3,satellite_51.509311_-0.131467.png,86.0,593.3,False,599.5005337779107
pano_1865,51.509239,-0.132265,4,satellite_51.509311_-0.133183.png,86.0,-682.5,False,687.89697629805
pano_1866,51.509707,-0.123456,1,satellite_51.509845_-0.123742.png,164.9,-212.6,True,269.05532888236945
pano_1866,51.509707,-0.123456,2,satellite_51.509845_-0.122884.png,164.9,425.3,False,456.1492080449116
pano_1866,51.509707,-0.123456,3,satellite_51.509311_-0.123742.png,-473.1,-212.6,False,518.673664262993
pano_1866,51.509707,-0.123456,4,satellite_51.509311_-0.122884.png,-473.1,425.3,False,636.1632652079181
pano_1867,51.509622,-0.123625,1,satellite_51.509845_-0.123742.png,266.4,-87.0,True,280.2462488598197
pano_1867,51.509622,-0.123625,2,satellite_51.509311_-0.123742.png,-371.5,-87.0,False,381.5511105998776
pano_1867,51.509622,-0.123625,3,satellite_51.509845_-0.122884.png,266.4,550.9,False,611.9311807711713
pano_1867,51.509622,-0.123625,4,satellite_51.509311_-0.122884.png,-371.5,550.9,False,664.4569662513893
pano_1868,51.509441,-0.123594,1,satellite_51.509311_-0.123742.png,-155.3,-110.0,True,190.3105094312976
pano_1868,51.509441,-0.123594,2,satellite_51.509845_-0.123742.png,482.6,-110.0,False,494.9775348437543
pano_1868,51.509441,-0.123594,3,satellite_51.509311_-0.122884.png,-155.3,527.9,False,550.2694794371208
pano_1868,51.509441,-0.123594,4,satellite_51.509845_-0.122884.png,482.6,527.9,False,715.249026563476
pano_1869,51.509905,-0.122607,1,satellite_51.509845_-0.122884.png,-71.7,-206.0,True,218.1212736071381
pano_1869,51.509905,-0.122607,2,satellite_51.509845_-0.122025.png,-71.7,432.7,False,438.6002507979219
pano_1869,51.509905,-0.122607,3,satellite_51.510379_-0.122884.png,566.3,-206.0,False,602.6040905934841
pano_1869,51.509905,-0.122607,4,satellite_51.510379_-0.122025.png,566.3,432.7,False,712.6885575060119
pano_187,51.508626,-0.12549,1,satellite_51.508776_-0.125459.png,179.2,23.0,True,180.66997536945644
pano_187,51.508626,-0.12549,2,satellite_51.508242_-0.125459.png,-458.7,23.0,False,459.27626762113454
pano_187,51.508626,-0.12549,3,satellite_51.508776_-0.126317.png,179.2,-614.9,False,640.480015301024
pano_187,51.508626,-0.12549,4,satellite_51.508776_-0.124600.png,179.2,661.7,False,685.5359436236732
pano_1870,51.509701,-0.123065,1,satellite_51.509845_-0.122884.png,172.0,134.6,True,218.40595229984004
pano_1870,51.509701,-0.123065,2,satellite_51.509311_-0.122884.png,-465.9,134.6,False,484.9535750976582
pano_1870,51.509701,-0.123065,3,satellite_51.509845_-0.123742.png,172.0,-503.4,False,531.9732700051761
pano_1870,51.509701,-0.123065,4,satellite_51.509311_-0.123742.png,-465.9,-503.4,False,685.9113426675491
pano_1871,51.509902,-0.122564,1,satellite_51.509845_-0.122884.png,-68.1,-237.9,True,247.45508683395457
pano_1871,51.509902,-0.122564,2,satellite_51.509845_-0.122025.png,-68.1,400.8,False,406.54427803131114
pano_1871,51.509902,-0.122564,3,satellite_51.510379_-0.122884.png,569.8,-237.9,False,617.4693919539656
pano_1871,51.509902,-0.122564,4,satellite_51.510379_-0.122025.png,569.8,400.8,False,696.6438688454812
pano_1872,51.509255,-0.12398,1,satellite_51.509311_-0.123742.png,66.9,177.0,True,189.22106119562906
pano_1872,51.509255,-0.12398,2,satellite_51.509311_-0.124600.png,66.9,-461.0,False,465.82894929362214
pano_1872,51.509255,-0.12398,3,satellite_51.508776_-0.123742.png,-572.2,177.0,False,598.9506156604233
pano_1872,51.509255,-0.12398,4,satellite_51.509845_-0.123742.png,704.8,177.0,False,726.6856541861824
pano_1873,51.509544,-0.125775,1,satellite_51.509311_-0.125459.png,-278.3,235.0,True,364.24701783267903
pano_1873,51.509544,-0.125775,2,satellite_51.509845_-0.125459.png,359.6,235.0,False,429.5778858367828
pano_1873,51.509544,-0.125775,3,satellite_51.509311_-0.126317.png,-278.3,-403.0,False,489.75492851016827
pano_1873,51.509544,-0.125775,4,satellite_51.509845_-0.126317.png,359.6,-403.0,False,540.1121735343502
pano_1874,51.509636,-0.125765,1,satellite_51.509845_-0.125459.png,249.7,227.5,True,337.7962995652853
pano_1874,51.509636,-0.125765,2,satellite_51.509311_-0.125459.png,-388.3,227.5,False,450.03682071581653
pano_1874,51.509636,-0.125765,3,satellite_51.509845_-0.126317.png,249.7,-410.4,False,480.3938488365562
pano_1874,51.509636,-0.125765,4,satellite_51.509311_-0.126317.png,-388.3,-410.4,False,564.9823448568991
pano_1875,51.50966,-0.125735,1,satellite_51.509845_-0.125459.png,221.0,205.2,True,301.57592742127144
pano_1875,51.50966,-0.125735,2,satellite_51.509311_-0.125459.png,-416.9,205.2,False,464.6640184046963
pano_1875,51.50966,-0.125735,3,satellite_51.509845_-0.126317.png,221.0,-432.7,False,485.8706515112844
pano_1875,51.50966,-0.125735,4,satellite_51.509311_-0.126317.png,-416.9,-432.7,False,600.8617977538595
pano_1876,51.509753,-0.125505,1,satellite_51.509845_-0.125459.png,109.9,34.2,True,115.09843613186064
pano_1876,51.509753,-0.125505,2,satellite_51.509311_-0.125459.png,-528.0,34.2,False,529.1064543170874
pano_1876,51.509753,-0.125505,3,satellite_51.509845_-0.126317.png,109.9,-603.7,False,613.6217890525076
pano_1876,51.509753,-0.125505,4,satellite_51.509845_-0.124600.png,109.9,672.9,False,681.815532237276
pano_1877,51.510036,-0.124799,1,satellite_51.509845_-0.124600.png,-228.2,148.0,True,271.99124985925556
pano_1877,51.510036,-0.124799,2,satellite_51.510379_-0.124600.png,409.8,148.0,False,435.70636901472994
pano_1877,51.510036,-0.124799,3,satellite_51.509845_-0.125459.png,-228.2,-490.7,False,541.1670074939898
pano_1877,51.510036,-0.124799,4,satellite_51.510379_-0.125459.png,409.8,-490.7,False,639.3141090262282
pano_1878,51.509612,-0.124307,1,satellite_51.509845_-0.124600.png,278.3,-217.8,True,353.3945811695477
pano_1878,51.509612,-0.124307,2,satellite_51.509311_-0.124600.png,-359.6,-217.8,False,420.4152708929589
pano_1878,51.509612,-0.124307,3,satellite_51.509845_-0.123742.png,278.3,420.1,False,503.91953722791897
pano_1878,51.509612,-0.124307,4,satellite_51.509311_-0.123742.png,-359.6,420.1,False,552.9883995166626
pano_1879,51.509427,-0.126933,1,satellite_51.509311_-0.127175.png,-138.6,-179.9,True,227.09903126169428
pano_1879,51.509427,-0.126933,2,satellite_51.509311_-0.126317.png,-138.6,458.0,False,478.5122359982031
pano_1879,51.509427,-0.126933,3,satellite_51.509845_-0.127175.png,499.4,-179.9,False,530.8148170501648
pano_1879,51.509427,-0.126933,4,satellite_51.509845_-0.126317.png,499.4,458.0,False,677.616676300104
pano_188,51.510488,-0.121501,1,satellite_51.510379_-0.121167.png,-130.2,248.3,True,280.3657076034799
pano_188,51.510488,-0.121501,2,satellite_51.510379_-0.122025.png,-130.2,-389.6,False,410.77998977554887
pano_188,51.510488,-0.121501,3,satellite_51.510913_-0.121167.png,507.7,248.3,False,565.1656217428657
pano_188,51.510488,-0.121501,4,satellite_51.510913_-0.122025.png,507.7,-389.6,False,639.9589439956285
pano_1880,51.509444,-0.125962,1,satellite_51.509311_-0.126317.png,-158.9,-263.9,True,308.04613290869275
pano_1880,51.509444,-0.125962,2,satellite_51.509311_-0.125459.png,-158.9,374.0,False,406.35601385976804
pano_1880,51.509444,-0.125962,3,satellite_51.509845_-0.126317.png,479.0,-263.9,False,546.8859204623941
pano_1880,51.509444,-0.125962,4,satellite_51.509845_-0.125459.png,479.0,374.0,False,607.7145711598497
pano_1881,51.509108,-0.125948,1,satellite_51.509311_-0.126317.png,242.5,-274.4,True,366.19886673773306
pano_1881,51.509108,-0.125948,2,satellite_51.509311_-0.125459.png,242.5,363.6,False,437.0482925261235
pano_1881,51.509108,-0.125948,3,satellite_51.508776_-0.126317.png,-396.6,-274.4,False,482.2726614685929
pano_1881,51.509108,-0.125948,4,satellite_51.508776_-0.125459.png,-396.6,363.6,False,538.0488081949444
pano_1882,51.509064,-0.125945,1,satellite_51.509311_-0.126317.png,295.1,-276.6,True,404.46454727206935
pano_1882,51.509064,-0.125945,2,satellite_51.508776_-0.126317.png,-344.0,-276.6,False,441.41087435630766
pano_1882,51.509064,-0.125945,3,satellite_51.509311_-0.125459.png,295.1,361.3,False,466.4994105033789
pano_1882,51.509064,-0.125945,4,satellite_51.508776_-0.125459.png,-344.0,361.3,False,498.8724185600964
pano_1883,51.509441,-0.125947,1,satellite_51.509311_-0.126317.png,-155.3,-275.1,True,315.90837279185877
pano_1883,51.509441,-0.125947,2,satellite_51.509311_-0.125459.png,-155.3,362.8,False,394.6415208768586
pano_1883,51.509441,-0.125947,3,satellite_51.509845_-0.126317.png,482.6,-275.1,False,555.5022682221919
pano_1883,51.509441,-0.125947,4,satellite_51.509845_-0.125459.png,482.6,362.8,False,603.7603829334946
pano_1884,51.509439,-0.125832,1,satellite_51.509311_-0.125459.png,-152.9,277.3,True,316.660228004718
pano_1884,51.509439,-0.125832,2,satellite_51.509311_-0.126317.png,-152.9,-360.6,False,391.67686937065866
pano_1884,51.509439,-0.125832,3,satellite_51.509845_-0.125459.png,485.0,277.3,False,558.6772681969439
pano_1884,51.509439,-0.125832,4,satellite_51.509845_-0.126317.png,485.0,-360.6,False,604.3652537993892
pano_1885,51.50944,-0.125892,1,satellite_51.509311_-0.126317.png,-154.1,-316.0,True,351.5719129850961
pano_1885,51.50944,-0.125892,2,satellite_51.509311_-0.125459.png,-154.1,321.9,False,356.8843229955611
pano_1885,51.50944,-0.125892,3,satellite_51.509845_-0.126317.png,483.8,-316.0,False,577.8567642591025
pano_1885,51.50944,-0.125892,4,satellite_51.509845_-0.125459.png,483.8,321.9,False,581.1041645006513
pano_1886,51.509025,-0.125818,1,satellite_51.508776_-0.125459.png,-297.5,266.9,True,399.6771947459599
pano_1886,51.509025,-0.125818,2,satellite_51.509311_-0.125459.png,341.7,266.9,False,433.5833253251328
pano_1886,51.509025,-0.125818,3,satellite_51.508776_-0.126317.png,-297.5,-371.0,False,475.5494190933262
pano_1886,51.509025,-0.125818,4,satellite_51.509311_-0.126317.png,341.7,-371.0,False,504.38069947213484
pano_1887,51.509433,-0.125832,1,satellite_51.509311_-0.125459.png,-145.7,277.3,True,313.2471548154907
pano_1887,51.509433,-0.125832,2,satellite_51.509311_-0.126317.png,-145.7,-360.6,False,388.922678690765
pano_1887,51.509433,-0.125832,3,satellite_51.509845_-0.125459.png,492.2,277.3,False,564.9390498098003
pano_1887,51.509433,-0.125832,4,satellite_51.509845_-0.126317.png,492.2,-360.6,False,610.158340105255
pano_1888,51.509447,-0.125787,1,satellite_51.509311_-0.125459.png,-162.5,243.9,True,293.0758604866665
pano_1888,51.509447,-0.125787,2,satellite_51.509311_-0.126317.png,-162.5,-394.1,False,426.2875320719573
pano_1888,51.509447,-0.125787,3,satellite_51.509845_-0.125459.png,475.5,243.9,False,534.4038360640761
